      1 MTU:A	H_qe/H
      1 OMC:A	H_e/H_e
      4 PSU:A	H/H
      7 PSU:A	H_e/H_e
      1 PSU:G	H_ie/H_ie
      3 PSU:G	H_qe/H_i
      4 PSU:G	H/H
      5 PSU:G	H/H_qe
     22 PSU:G	H_e/H_ie
      1 PSU:OMG	H_e/H_ie
     20 PSU:U	H_e/H_ie
      1 U2N:A	H_qe/H_qe
      3 U:A	H_i/H_qe
     11 U:A	H_ie/H_ie
     20 U:A	H/H
     23 U:A	H_qe/H_i
     28 U:A	H/H_qe
     35 U:A	H_ie/H_e
     39 U:A	H_i/H_i
    101 U:A	H_i/H
    140 U:A	H_qe/H_qe
    171 U:A	H_qe/H
    173 U:A	H_e/H_ie
    185 U:A	H_e/H_e
    220 U:A	H/H_i
      1 U:C	H_ie/H_ie
      2 U:C	H_i/H
     10 U:C	H_qe/H_qe
     17 U:C	H_e/H_e
     36 U:C	H_qe/H
     37 U:C	H/H_qe
     50 U:C	H/H
      2 U:G	H/H_i
      3 U:G	H_i/H
      7 U:G	H_ie/H_ie
     35 U:G	H_ie/H_e
     48 U:G	H_qe/H_qe
     70 U:G	H_qe/H_i
    124 U:G	H_e/H_ie
    204 U:G	H/H_qe
    234 U:G	H_e/H_e
    395 U:G	H_qe/H
   1069 U:G	H/H
      1 U:GDP	H_e/H_e
      3 U:I	H/H
      1 U:MTU	H_ie/H_e
      1 U:N6G	H_qe/H
      1 U:U	H_i/H
      1 U:U	H_i/H_i
      2 U:U	H/H_i
     11 U:U	H_ie/H_e
     11 U:U	H_ie/H_ie
     11 U:U	H_qe/H_qe
     12 U:U	H_e/H_ie
     36 U:U	H_qe/H_i
     51 U:U	H_qe/H
     56 U:U	H_e/H_e
    109 U:U	H/H_qe
    288 U:U	H/H
