    408,A:U,H/H_qe,trans-H/W,2
    216,A:U,H_qe/H_qe,trans-H/W,2
    139,A:U,H_i/H,trans-H/W,2
     98,A:U,H/H,trans-H/W,2
     83,A:C,H/H,trans-H/W,3
     79,A:U,H_qe/H,trans-H/W,2
     65,A:U,H/H_qe,trans-H/W,3
     57,A:U,H_i/H_i,trans-H/W,2
     51,A:U,H/H_i,trans-H/W,2
     51,A:A,H/H,trans-H/W,2
     45,A:U,H_qe/H_qe,trans-H/W,1
     45,A:U,H_i/H_qe,trans-H/W,2
     44,A:C,H_i/H,trans-H/W,2
     38,A:C,H/H_qe,trans-H/W,3
     34,A:C,H_qe/H_i,trans-H/W,3
     25,A:A,H_e/H_e,trans-H/W,2
     23,A:U,H_e/H_e,trans-H/W,2
     21,A:A,H_qe/H,trans-H/W,2
     20,G:G,H/H_qe,trans-H/W,3
     20,A:U,H/H,trans-H/W,3
     18,A:U,H/H_i,trans-H/W,3
     18,A:A,H_qe/H,trans-H/W,1
     17,U:G,H_qe/H,trans-H/W,1
     16,A:C,H/H,trans-H/W,2
     15,A:A,H_qe/H_i,trans-H/W,2
     15,A:A,H_i/H_i,trans-H/W,2
     14,A:A,H_e/H_e,trans-H/W,1
     13,A:U,H_i/H,trans-H/W,3
     13,A:A,H/H_qe,trans-H/W,2
     13,A:A,H/H_qe,trans-H/W,1
     10,A:U,H_qe/H_i,trans-H/W,2
      9,A:U,H_qe/H_qe,trans-H/W,3
      8,G:G,H_i/H_qe,trans-H/W,2
      7,A:U,H_qe/H,trans-H/W,3
      7,A:U,H_i/H,trans-H/W,1
      7,A:G,H_qe/H_qe,trans-H/W,2
      7,A:C,H_i/H,trans-H/W,3
      6,A:U,H/H_qe,trans-H/W,4
      6,A:G,H/H_qe,trans-H/W,2
      6,A:C,H_e/H_e,trans-H/W,2
      6,A:A,H_i/H,trans-H/W,1
      6,A:A,H/H,trans-H/W,1
      5,A:U,H/H_qe,trans-H/W,1
      5,A:G,H_ie/H_e,trans-H/W,2
      5,A:G,H/H_qe,trans-H/W,1
      5,A:C,H_qe/H_qe,trans-H/W,2
      5,A:C,H_e/H_ie,trans-H/W,1
      5,A:A,H_i/H_qe,trans-H/W,2
      5,A:4SU,H/H_i,trans-H/W,2
      4,G:A,H_qe/H,trans-H/W,2
      4,A:U,H_ie/H_e,trans-H/W,3
      4,A:U,H_ie/H_e,trans-H/W,2
      3,U:U,H_i/H,trans-H/W,1
      3,G:G,H_qe/H_qe,trans-H/W,2
      3,G:G,H/H_qe,trans-H/W,2
      3,G:G,H/H_qe,trans-H/W,1
      3,A:U,H_qe/H_qe,trans-H/W,4
      3,A:U,H_i/H_i,trans-H/W,3
      3,A:U,H/H_i,trans-H/W,1
      3,A:A,H_qe/H_qe,trans-H/W,1
      2,G:G,H/H,trans-H/W,2
      2,G:G,H/H,trans-H/W,1
      2,A:U,H_i/H_i,trans-H/W,1
      2,A:U,H/H,trans-H/W,1
      2,A:U,H_e/H_ie,trans-H/W,2
      2,A:U,H_e/H_e,trans-H/W,3
      2,A:U,H_e/H_e,trans-H/W,1
      2,A:OMC,H/H_i,trans-H/W,1
      2,A:C,H_qe/H_i,trans-H/W,4
      2,A:C,H_qe/H_i,trans-H/W,1
      2,A:C,H/H_qe,trans-H/W,4
      2,A:C,H/H_qe,trans-H/W,2
      2,A:A,H_qe/H_qe,trans-H/W,3
      2,A:A,H_qe/H_qe,trans-H/W,2
      2,A:A,H_i/H_i,trans-H/W,1
      1,G:G,H_i/H,trans-H/W,1
      1,G:G,H/H,trans-H/W,3
      1,G:G,H_e/H_e,trans-H/W,3
      1,G:A,H_qe/H_i,trans-H/W,1
      1,C:A,H_e/H_e,trans-H/W,1
      1,A:U,H_qe/H,trans-H/W,4
      1,A:U,H_qe/H,trans-H/W,1
      1,A:U,H_qe/H_i,trans-H/W,3
      1,A:U,H_i/H,trans-H/W,4
      1,A:U,H_i/H_qe,trans-H/W,4
      1,A:U,H_i/H_qe,trans-H/W,1
      1,A:U,H_i/H_i,trans-H/W,4
      1,A:U,H_ie/H_ie,trans-H/W,3
      1,A:U,H_ie/H_ie,trans-H/W,2
      1,A:U,H_ie/H_e,trans-H/W,1
      1,A:U,H/H,trans-H/W,4
      1,A:G,H_qe/H_qe,trans-H/W,1
      1,A:G,H_e/H_e,trans-H/W,1
      1,A:C,H_qe/H_i,trans-H/W,2
      1,A:C,H_i/H,trans-H/W,1
      1,A:C,H/H,trans-H/W,4
      1,A:C,H/H,trans-H/W,1
      1,A:A,H_qe/H_i,trans-H/W,1
      1,A:A,H_i/H_qe,trans-H/W,3
      1,A:A,H_e/H_ie,trans-H/W,1
      1,A:A,H_e/H_e,trans-H/W,3
