     46 G:G	H_i/H
     48 G:G	H_ie/H_e
     52 G:G	H_qe/H_qe
     66 G:G	H_ie/H_ie
     81 G:G	H_qe/H
     94 G:G	H/H_qe
    103 G:G	H/H_i
    112 G:G	H_e/H_e
    129 G:G	H_e/H_ie
    217 G:G	H/H
      2 G:IU	H/H
      4 G:PPU	H_e/H_ie
      3 G:PSU	H_ie/H_e
      3 G:PSU	H_qe/H
      4 GTP:U	H_e/H_e
      1 G:U	H_i/H
     10 G:U	H_i/H_i
     38 G:U	H/H_i
     39 G:U	H_qe/H_i
     57 G:U	H_ie/H_ie
     72 G:U	H_e/H_ie
     74 G:U	H_i/H_qe
     76 G:U	H_ie/H_e
    258 G:U	H_qe/H_qe
    629 G:U	H_qe/H
    778 G:U	H/H_qe
    903 G:U	H_e/H_e
   3825 G:U	H/H
     11 H2U:U	H_e/H_ie
      5 HPA:C	H_i/H_qe
      1 I:I	H_ie/H_ie
      1 I:I	H_qe/H_qe
      2 I:I	H/H
      3 I:U	H/H
      2 LG:LHU	H/H
      2 LHU:LG	H/H
      1 M2G:5MC	H_ie/H_ie
      1 M2G:A	H/H_qe
      4 M2G:A	H_e/H_e
      1 MTU:A	H_qe/H
      1 OMC:A	H_e/H_e
      7 OMG:U	H_e/H_e
      1 PSU:A	H_e/H_ie
      1 PSU:A	H_qe/H_i
      9 PSU:A	H_e/H_e
     18 PSU:A	H/H
      1 PSU:G	H_ie/H_ie
      3 PSU:G	H_qe/H_i
      4 PSU:G	H/H
      8 PSU:G	H/H_qe
     51 PSU:G	H_e/H_ie
      1 PSU:OMG	H_e/H_ie
     20 PSU:U	H_e/H_ie
      1 SAM:U	H_i/H
      1 U2N:A	H_qe/H_qe
     34 U:A	H_i/H_qe
     88 U:A	H_i/H_i
    100 U:A	H_ie/H_e
    104 U:A	H_qe/H_i
    107 U:A	H_ie/H_ie
    118 U:A	H/H_qe
    170 U:A	H_i/H
    176 U:A	H/H
    313 U:A	H_qe/H_qe
    376 U:A	H/H_i
    385 U:A	H_qe/H
    444 U:A	H_e/H_e
    665 U:A	H_e/H_ie
      1 U:C	H_i/H_qe
      4 U:C	H_i/H_i
     16 U:C	H_ie/H_e
     24 U:C	H_e/H_ie
     27 U:C	H_ie/H_ie
     38 U:C	H_qe/H_qe
     40 U:C	H_i/H
     70 U:C	H_qe/H
     89 U:C	H/H_qe
     97 U:C	H_e/H_e
    128 U:C	H/H
      6 U:G	H/H_i
      8 U:G	H_i/H_i
     25 U:G	H_i/H
     34 U:G	H_i/H_qe
     75 U:G	H_ie/H_ie
    123 U:G	H_qe/H_i
    131 U:G	H_ie/H_e
    242 U:G	H_e/H_ie
    292 U:G	H_qe/H_qe
    520 U:G	H/H_qe
    767 U:G	H_qe/H
   1050 U:G	H_e/H_e
   3625 U:G	H/H
      1 U:GDP	H_e/H_e
      3 U:I	H/H
      1 U:MAD	H/H_i
      1 U:MTU	H_ie/H_e
      1 U:N6G	H_qe/H
      4 U:U	H_i/H_qe
     10 U:U	H/H_i
     15 U:U	H_i/H_i
     38 U:U	H_i/H
     47 U:U	H_qe/H_i
     75 U:U	H_ie/H_ie
     76 U:U	H_ie/H_e
     87 U:U	H_e/H_ie
     89 U:U	H_qe/H
     89 U:U	H_qe/H_qe
    196 U:U	H/H_qe
    243 U:U	H_e/H_e
    697 U:U	H/H
