     74 G:G	H_qe/H
     83 G:G	H/H_qe
     88 G:G	H/H_i
    208 G:G	H/H
      2 G:IU	H/H
      3 G:PSU	H_ie/H_e
      3 G:PSU	H_qe/H
      4 GTP:U	H_e/H_e
      8 G:U	H_i/H_i
     28 G:U	H_qe/H_i
     33 G:U	H_ie/H_ie
     35 G:U	H/H_i
     45 G:U	H_i/H_qe
     56 G:U	H_e/H_ie
     65 G:U	H_ie/H_e
    229 G:U	H_qe/H_qe
    605 G:U	H_qe/H
    726 G:U	H/H_qe
    833 G:U	H_e/H_e
   3705 G:U	H/H
      9 H2U:U	H_e/H_ie
      4 HPA:C	H_i/H_qe
      2 I:C	H/H
      1 I:I	H_ie/H_ie
      1 I:I	H_qe/H_qe
      2 I:I	H/H
      3 I:U	H/H
      2 LG:LHU	H/H
      2 LHU:LG	H/H
      1 M2G:A	H/H_qe
      3 M2G:A	H_e/H_e
      1 MTU:A	H_qe/H
      1 OMC:A	H_e/H_e
      7 OMG:U	H_e/H_e
      1 PSU:A	H_e/H_ie
      1 PSU:A	H_qe/H_i
      8 PSU:A	H_e/H_e
     18 PSU:A	H/H
      1 PSU:G	H_ie/H_ie
      3 PSU:G	H_qe/H_i
      4 PSU:G	H/H
      8 PSU:G	H/H_qe
     44 PSU:G	H_e/H_ie
      1 PSU:OMG	H_e/H_ie
     20 PSU:U	H_e/H_ie
      1 U2N:A	H_qe/H_qe
     15 U:A	H_i/H_qe
     58 U:A	H_ie/H_ie
     72 U:A	H_ie/H_e
     74 U:A	H_i/H_i
     96 U:A	H_qe/H_i
    108 U:A	H/H_qe
    117 U:A	H/H
    157 U:A	H_i/H
    268 U:A	H_qe/H_qe
    355 U:A	H/H_i
    370 U:A	H_qe/H
    385 U:A	H_e/H_e
    539 U:A	H_e/H_ie
      2 U:C	H_i/H
      4 U:C	H_ie/H_e
      6 U:C	H_ie/H_ie
      7 U:C	H_e/H_ie
     29 U:C	H_qe/H_qe
     54 U:C	H_qe/H
     63 U:C	H_e/H_e
     80 U:C	H/H_qe
    117 U:C	H/H
      5 U:G	H/H_i
      5 U:G	H_i/H_i
      9 U:G	H_i/H
     17 U:G	H_i/H_qe
     38 U:G	H_ie/H_ie
     77 U:G	H_ie/H_e
     94 U:G	H_qe/H_i
    217 U:G	H_e/H_ie
    275 U:G	H_qe/H_qe
    509 U:G	H/H_qe
    732 U:G	H_qe/H
    918 U:G	H_e/H_e
   3547 U:G	H/H
      1 U:GDP	H_e/H_e
      3 U:I	H/H
      1 U:MAD	H/H_i
