     42,U:A,H/H_i,cis-W/H,2
     35,A:G,H/H_i,cis-W/H,2
     33,G:G,H_i/H,cis-W/H,2
     32,A:C,H_qe/H_i,cis-W/H,1
     29,U:A,H_i/H,cis-W/H,3
     25,U:A,H_e/H_ie,cis-W/H,2
      9,U:A,H_i/H,cis-W/H,2
      8,G:A,H_qe/H_i,cis-W/H,2
      7,U:A,H_e/H_ie,cis-W/H,3
      7,G:G,H/H,cis-W/H,2
      6,G:G,H/H_qe,cis-W/H,3
      5,U:A,H_e/H_ie,cis-W/H,1
      4,U:U,H/H_qe,cis-W/H,1
      4,U:A,H/H,cis-W/H,2
      4,U:A,H_e/H_e,cis-W/H,3
      4,G:G,H/H_qe,cis-W/H,2
      3,U:A,H_e/H_e,cis-W/H,2
      3,G:C,H_qe/H,cis-W/H,1
      3,C:G,H_e/H_ie,cis-W/H,2
      2,U:A,H_qe/H_i,cis-W/H,1
      2,I:I,H/H,cis-W/H,1
      2,G:G,H_qe/H_qe,cis-W/H,2
      2,G:G,H/H_i,cis-W/H,1
      1,U:U,H_qe/H_qe,cis-W/H,1
      1,U:U,H_qe/H_i,cis-W/H,2
      1,U:U,H_qe/H_i,cis-W/H,1
      1,U:U,H_i/H_i,cis-W/H,1
      1,U:U,H_i/H,cis-W/H,1
      1,U:G,H/H,cis-W/H,3
      1,U:C,H/H,cis-W/H,2
      1,U:A,H_i/H_qe,cis-W/H,2
      1,U:A,H_i/H_i,cis-W/H,4
      1,U:A,H_i/H_i,cis-W/H,3
      1,U:A,H_ie/H_ie,cis-W/H,2
      1,G:G,H_qe/H_qe,cis-W/H,3
      1,G:G,H_i/H_qe,cis-W/H,4
      1,G:G,H_i/H_qe,cis-W/H,3
      1,G:G,H_i/H_i,cis-W/H,2
      1,G:G,H_i/H,cis-W/H,3
      1,G:G,H_ie/H_ie,cis-W/H,2
      1,G:G,H/H_qe,cis-W/H,4
      1,G:G,H/H,cis-W/H,3
      1,C:G,H_qe/H_qe,cis-W/H,2
      1,C:A,H_e/H_e,cis-W/H,2
      1,A:U,H_i/H_i,cis-W/H,1
      1,A:PSU,H/H,cis-W/H,2
      1,A:G,H/H,cis-W/H,2
      1,A:G,H/H,cis-W/H,1
      1,5BU:A,H_i/H_qe,cis-W/H,4
      1,5BU:A,H/H,cis-W/H,2
