     36,A:A,H_ie/H_e,cis-S/W,2
     32,A:U,H_e/H_ie,cis-S/W,2
     26,U:G,H/H,cis-S/W,2
     10,U:G,H/H,cis-S/W,3
      8,G:A,H_e/H_ie,cis-S/W,1
      8,A:A,H_qe/H_i,cis-S/W,2
      7,U:A,H_e/H_e,cis-S/W,1
      4,A:A,H_e/H_ie,cis-S/W,2
      3,U:G,H_i/H,cis-S/W,2
      3,C:A,H/H_qe,cis-S/W,2
      2,A:U,H_e/H_ie,cis-S/W,3
      2,A:C,H_i/H_qe,cis-S/W,3
      2,A:C,H_ie/H_e,cis-S/W,3
      2,A:A,H_qe/H_qe,cis-S/W,2
      1,U:A,H_qe/H,cis-S/W,2
      1,G:G,H/H_qe,cis-S/W,2
      1,C:G,H/H,cis-S/W,2
      1,C:A,H_e/H_ie,cis-S/W,1
      1,C:A,H_e/H_e,cis-S/W,1
      1,A:C,H_i/H_qe,cis-S/W,2
      1,A:C,H_i/H,cis-S/W,2
