     39,G:C,H/H_qe,cis-W/S,2
     33,U:A,H_i/H,cis-W/S,2
     30,G:U,H/H_i,cis-W/S,2
     28,A:A,H_i/H_qe,cis-W/S,2
     16,A:C,H/H_qe,cis-W/S,1
     16,A:A,H/H_qe,cis-W/S,2
      5,A:U,H_qe/H,cis-W/S,1
      5,A:C,H_i/H_qe,cis-W/S,2
      3,G:C,H/H_qe,cis-W/S,3
      3,A:U,H_i/H_i,cis-W/S,2
      3,A:C,H_qe/H,cis-W/S,2
      3,A:A,H/H_i,cis-W/S,3
      3,A:A,H/H_i,cis-W/S,2
      2,U:A,H_i/H,cis-W/S,3
      1,U:G,H_qe/H_i,cis-W/S,5
      1,U:G,H_qe/H_i,cis-W/S,4
      1,G:U,H/H_i,cis-W/S,3
      1,A:U,H_qe/H_qe,cis-W/S,2
      1,A:C,H_ie/H_e,cis-W/S,2
      1,A:A,H/H_qe,cis-W/S,1
